;Item_ID;Item_title;co2e_kg;sustainability_score
1851;B06VY7R1MZ;Hanes Men's Sweatpants, EcoSmart Best Sweatpants for Men, Men's Athletic Lounge Pants with Cinched Cuffs (1 or 2 Pack Option);106.9;0.131173
1852;B06W2JBK2C;IDIFU Women's Buckle Strap Ankle Booties 3 Inch Pointed Toe Zipper Heels Dress Jeans Boots;12.0;0.525367
1853;B06W2M36C6;Michael Kors Jet Set;6.0;0.640676
1854;B06W2N4WDJ;Herstyle Rosemmina Womens Open Toe Ankle Strap Chunky Block High Heel Dress Party Pump Sandals BlackNuBuck 7.0;6.9;0.618146
1855;B06W9JPPLB;Champion Women's Mesh Short;3.9;0.707113
1856;B06W9KHHLT;Carhartt Women's Clarksburg Sherpa Lined Hoodie;41.7;0.303846
1857;B06WGWHB3K;Hanes Short Sleeve 50/50 T-Shirt Big Sizes;17.1;0.463719
1858;B06WLH8NDX;Soda City Classified Rex Black Lace Up Oxford Wedge Booties;8.17;0.590378
1859;B06WLNKP17;Wrangler Authentics Men’s Short Sleeve Utility Shirt;22.8;0.412723
1860;B06WP4FY6T;Joules Women's Wellibob Rain Boot;5.4;0.657368
1861;B06WP63ZWL;Dasein Women Lightweight Crossbody Bags Soft Vegan Leather Messenger Bag Shoulder Bag Travel Purse;9.7;0.561635
1862;B06WRNBWL5;Pastel by Vivienne Women's Long Sleeve Jersey Plus Size Cardigan;5.71;0.648557
1863;B06WV8VQLV;Propet Womens TravelFit Prestige Slip On Sneakers Casual Shoes Casual - Black, Blue;9.6;0.563384
1864;B06WVFRMWG;TOP HERE Women's Bandage Sporty Bathing Suit Boyleg Short Bikini Swimsuit;3.9;0.707113
1865;B06WVHLGRB;Signature by Levi Strauss & Co. Gold Label Men's Straight Fit Jeans;42.4;0.300817
1866;B06WVK8XLQ;Polyester Mesh Shorts;9.3;0.568732
1867;B06WW6J749;Hotmarzz Women's Slim Flip Flops Fashion Beach Slippers Flat Sandals;2.0;0.798502
1868;B06X9C3161;Rekucci Womens Ease Into Comfort Fit Barely Bootcut Stretch Pants;17.4;0.460657
1869;B06X9K4NSC;KOH KOH Womens Long Sleeveless Flowy Bridesmaid Cocktail Evening Gown Maxi Dress;13.55;0.504385
1870;B06X9MG42J;Funky Junque BeanieTail Children’s Ponytail Messy Bun Beanie Solid Ribbed Hat;3.26;0.733185
1871;B06XB22F7F;NORTY - Womens Ankle Rain Boots - Ladies Waterproof Winter Spring Garden Boot;5.45;0.655918
1872;B06XB5Q3H3;Under Armour Men's Locker III Slide Sandal, 11;2.17;0.788235
1873;B06XBG5JZP;Dancina 1950s Vintage Tutu for Women and Big Girls;2.69;0.759941
1874;B06XBWLYXR;SheIn Women's Sexy Striped Bodycon Maxi Dress Strappy Backless Summer Evening Party Dresses;7.0;0.615803
1875;B06XBXSLXK;SaphiRose Rain Poncho Jacket Coat Hooded for Adults with Pockets;0.38;0.943146
1876;B06XBXZG11;Easy Street Womens Fantasia Gathered Slip On Slingback Sandals;6.04;0.639614
1877;B06XBZZ8S5;SweatyRocks Women's Stretchy Skinny Sheer Mesh Insert Workout Leggings Yoga Tights;7.6;0.602332
1878;B06XC6MBYY;Relipop Women's Floral Print Long Sleeves Short Romper Playsuit Jumpsuit;7.5;0.60451
1879;B06XCK9FMZ;Dear Time Women Flat Heel Summer Beach Jelly Shoes;1.47;0.834711
1880;B06XCLYV81;Carter's Girls Hw Snowsuit C2177s98;17.3;0.461672
1881;B06XCM4VJ1;JC DISTRO Mens Basic Tank Top Jersey Casual Shirts Elong Drop Cut Scallop-Tail;5.3;0.660301
1882;B06XCR1TXY;Nandashe Womens Summer Tunic Tanks Casual V Neck Cross-Front Twist Knot Sleeveless Shirt Tops;9.52;0.564795
1883;B06XCVNMC3;AOMEI Women Spring Summer Blouses with Puff Sleeve Sashes Shirts Tops;8.63;0.58126
1884;B06XD1NC3V;Acecharming Girls' Shrug Sweaters Long Sleeve Lace Bolero Cardigan Shrug Button Closure Bolero Dress Cover Up for 2-10 Years;11.5;0.532673
1885;B06XD54GFW;Reebok Men's Classic Leather Sneaker;19.2;0.443272
1886;B06XD7PS48;J. Adams Maddie Booties for Women - Peep Toe Low Block Heel Hook & Loop Strap;11.6;0.531189
1887;B06XFYRN3L;Just Love Lace Shrug Shrugs Women Cardigan;2.25;0.783592
1888;B06XGRY2CS;RJ-Sport Tieless Elastic Shoe Laces - Heavy Duty No Tie Shoelaces for Kids and Adult with Strong Lock and Speed Shoestrings;0.26;0.960091
1889;B06XGVWWYP;ChezAbbey Unisex Quick Dry Flat Top Cadet Caps Adjustable Snapback Corps Military Stylish Flat Top Hats;0.85;0.888549
1890;B06XH68ZS7;City Threads Girls' 100% Cotton Bike Shorts for Sports, School Uniform, or Under Skirts Made in USA;10.59;0.546752
1891;B06XH9B917;Jockey Women's Underwear Elance French Cut - 6 Pack;4.37;0.690052
1892;B06XHHRZDP;Qearal Women Cut Out Monokini Tribal Print High Waist Padded One Piece Swimsuit Tummy Control Swimwear;1.85;0.808056
1893;B06XHKBNCY;Frogwill Girls Green Dinosaur Tunic Short Sleeve Summer Casual Dress 2-7T;5.44;0.656207
1894;B06XHP6TR5;OThread & Co. Women's Long Sleeve T-Shirt V-Neck Basic Layer Stretchy Shirts;12.6;0.516963
1895;B06XJ1RL5D;LONSOEN Leather Outdoor Sport Sandals,Fisherman Sandals for Boys(Toddler/Little Kids);4.7;0.678944
1896;B06XJ5FS2L;VONSELY Womens Leather Belt for Jeans, Black Leather Waist Belts with Pin Buckles;2.7;0.759437
1897;B06XK5DLJQ;murtoo Mens Leather Bracelet with Clasp Cowhide Multi-Layer Braided Leather Mens Bracelet;0.45;0.933929
1898;B06XKJWMK2;Mark Nason Los Angeles Women's Canyon Fashion Sneaker;10.9;0.541836
1899;B06XKSTJM7;Cole Haan Men's Zerogrand Stitchlite Wingtip Oxford;6.7;0.622922
1900;B06XKTNJLP;Bullko Men's Casual Genuine Leather Dress Belt for Jeans;2.9;0.749631
1901;B06XMRR6MK;RBX Active Women's Sleeveless Athletic Performance Running Workout Yoga Tank Top with Mesh Ventilation;32.4;0.349602
1902;B06XP6V4M7;Rekucci Curvy Woman Ease into Comfort Plus Size Straight Pant w/Tummy Control;46.1;0.285578
1903;B06XP7L469;Miusey Womens Handkerchief Hem Sleeveless Flowy Tunic Tops Summer Casual Adjustable Spaghetti Strap Camisoles Long Tank Tops;5.66;0.64995
1904;B06XP9JNYH;Floerns Women's Solid V Neck Short Sleeve Casual Tee Shirt Top;13.1;0.510237
1905;B06XPDV2KR;Ekouaer Women's Cutout One Piece Swimsuits Tribal Bathing Suits Monokini Hollow Out Keyhole Swimwear;1.86;0.807404
1906;B06XPFG2HK;Skechers Women's Cleo Bewitch Ballet Flat;6.1;0.638033
1907;B06XPTMPLK;WLLW Women Crew Neck Sleeveless Floral Print Shirt Tops Tee Tanks Camis;3.2;0.735827
1908;B06XPTP51C;Women's Sequined Sparkely Glittery Lip Print T Shirt Cute Embroidery Teen Girls Tops;6.6;0.625357
1909;B06XQ7S5QZ;BARCO Grey's Anatomy Signature Women's V-Neck Mock Wrap Scrub Top;23.7;0.405809
1910;B06XR1BQ8B;KissTies Solid Satin Tie Pure Color Necktie Mens Ties + Gift Box;1.69;0.818818
1911;B06XR3G9M4;Star Wars Child's Darth Vader Costume;2.8;0.75447
1912;B06XR6573Q;Aro Lora Women's Sexy V Neck Floral Printed Side Slit Two-Piece Maxi Dress;9.25;0.569638
1913;B06XR7G19B;Private Island Women UPF 50+ Skinny Beach Board Shorts Swimsuit Hot Pants Bathing Swim Rash Guard Bottom (YSP);0.96;0.877791
1914;B06XRTPG99;Crocs Women's Karin Clog;2.94;0.74773
1915;B06XRZPL7C;Healing Hands Scrub Tops for Women Two Pocket Y-Neck Womens Scrub Top Purple Label 2167 Jane;9.4;0.566932
1916;B06XS2W3Q7;Maidenform Women's Lace Longline Bralette;3.12;0.739409
1917;B06XSBFHG7;Healing Hands Scrubs Top 3 Pocket V-Neck 2278 Jasmin Womens Scrub Top Purple Label Scrubs for Women;18.2;0.452729
1918;B06XSGBX2T;Tommy Hilfiger Men's Long Sleeve Fleece Zip Up Hoodie Sweatshirt;14.18;0.49649
1919;B06XSGRHR6;R.Vivimos Women's Long Sleeve Floral Print Retro V Neck Tassel Bohemian Midi Dresses;4.32;0.691795
1920;B06XSJL4N3;b.o.c. Women's, Peggy Clog;12.9;0.512898
1921;B06XSKCKPX;Burt's Bees Baby Baby Sweatshirts, Lightweight Zip-up Jackets & Hooded Coats, Organic Cotton;2.9;0.749631
1922;B06XSMK191;HOBIBEAR Boys Girls Sport Water Sandals Closed-Toe Outdoor(Toddler/Little Kid/Big Kid);2.3;0.780748
1923;B06XSPYQ1R;Old Navy Women Beach Summer Casual Flip Flop Sandals;0.81;0.892621
1924;B06XSR8QZ4;Girl Unicorn Leggings Kid Rainbow Print Legging Tights Trousers Slim Long Pants;9.7;0.561635
1925;B06XSZNVYR;Koolaburra by UGG Women's Lezly Slipper;5.5;0.65448
1926;B06XTLFVDS;Halife Women's Summer Casual Sleeveless Beach Dress Long Halter Side Slit Maxi Sun Dresses;4.11;0.699297
1927;B06XW6F32P;Nautica Men's Classic Fit Flat Front Stretch Solid Chino Deck Pant;26.8;0.383786
1928;B06XWQM946;Nautica Men's Classic Fit Stretch Solid Long Sleeve Button Down Shirt;27.0;0.382451
1929;B06XWR7S88;SOHO GLAM Super High Waisted Stretchy Skinny Jeans for Women (S-3XL);38.8;0.316947
1930;B06XX36BPM;90 Degree By Reflex - Power Flex Racerback Tank Top;3.5;0.722976
1931;B06XX6N79V;Women's Cute Criss Cross Back Tank Tops Loose Hollow Out Camisole Shirt;6.1;0.638033
1932;B06XXKPMQX;"Cowboy Cowgirl Western Tooled Floral Embossed Full Grain Genuine Leather Belt Strap 1-1/2""(38mm) Wide";5.0;0.669389
1933;B06XXRT8X6;New Balance Kid's 680V5 Hook and Loop Running Shoe;4.3;0.692496
1934;B06XXXQY49;Lanzom Womens Big Bowknot Straw Hat Large Foldable Roll up Sun Hat Beach Cap UPF 50+;0.88;0.885553
1935;B06XXYQV6W;Gioberti Boys Flat Front Dress Pants;3.45;0.725057
1936;B06XY1JMHG;Anna-Kaci Womens Semi Sheer Boho Peasant Long Sleeve Off The Shoulder Top;13.1;0.510237
1937;B06XY29Q85;Disney Boys' Mickey Mouse Short Sleeve T-Shirt;9.7;0.561635
1938;B06XYPNCCB;Jockey Men's Underwear Pouch Brief - 3 Pack;10.85;0.54262
1939;B06XYQDZPS;STACY ADAMS Men's Tinsley Wingtip Lace-Up Oxford;17.7;0.457644
1940;B06XYRNGRB;DADAWEN Boys Girls Water Shoes Breathable Non-Slip Lightweight Beach Pool Swim Water Sandals Sneakers;3.9;0.707113
1941;B06XZ2LJGF;Healing Hands Under Scrubs for Women Long Sleeve Knits Women’s Medical Scrub Tee 5047 Melissa Underscrubs;5.61;0.651354
1942;B06XZ2VGH6;Hanes Men's Long-Sleeve Cool Dri T-Shirts;7.2;0.611203
1943;B06XZKKG94;SweatyRocks Women's Summer Sleeveless Hooded Crop Tank Top T-Shirt;5.96;0.641743
1944;B06XZL6M96;APRIL GIRL Flower Girl Dress, Lace Dress 3/4 Sleeve Dress;6.2;0.635428
1945;B06Y11WSND;Champion Men's Authentic Originals Sueded Pullover Hoodie;36.6;0.327538
1946;B06Y141K9N;VALINNA Athletic Workout Gym Yoga Running Fitness Sports Shorts for Women Lounge Short Pants;6.5;0.627824
1947;B06Y1BW48N;Sivvan Scrubs for Women - Front Snap Warm - Up Jacket;20.0;0.436037
1948;B06Y1G39WJ;Skechers Women's Meditation-Daisy Delight Flip-Flop;2.32;0.779623
1949;B06Y1GVN78;Women's Sleeveless Extra Soft Bamboo Layering Casual Cardigan Vest - Made in USA;3.98;0.704097
1950;B06Y1WNTX2;Vittorino Boys 4 Piece Suit Set with Vest, Dress Shirt, Bow Tie, Pants & Pocket Square | Big & Little Kids Formal Apparel;51.25;0.266249
1951;B06Y286GBD;LifeStride Women's, Dig Flat;7.5;0.60451
1952;B06Y2C91VF;JAIFEI Suspenders & Bowtie Set- Men's Elastic X Band Suspenders + Bowtie For Wedding, Formal Events;1.09;0.865829
1953;B06Y3BLK4X;Casual Nights Women's Zip Up House Dress Sleeveless Duster Robe Housecoat Sleep Lounger;30.42;0.360985
1954;B06Y3CFZJF;Womens Skull Print PU Leather Hobo Tote Shoulder Bag Package Handbag with Gift;8.0;0.593863
1955;B06Y3K42HF;Marycrafts Women's Work Office Business Square Neck Sheath Midi Dress;37.4;0.323617
1956;B06Y3PD8GS;TiaoBug Kids Girls Ballet Tutu Dress Leotard Short Sleeves Ruffled Tutu Dress Dancewear Gymnastics Dance Costumess;4.0;0.70335
1957;B06Y3THB5M;Comfort Colors Adult Long Sleeve Tee, Style 6014;6.4;0.630325
1958;B06Y415VND;BEPEI Women Loose Casual Summer Pleated Flowy Sleeveless Camisole Tank Tops;33.2;0.345193
1959;B06Y448Q82;Lee Women's Plus Size Relaxed Fit Side Elastic Tapered Leg Jean;36.6;0.327538
1960;B06Y4C2RS9;NIKE Men's Layup 2 Shorts;12.8;0.514243
1961;B06Y4JNDB3;Lee Women's Slimming Fit Rebound Skinny Leg Jean;35.4;0.33358
1962;B06Y5LLB6P;PajamaJeans Bermuda Shorts For Women - Pedal Pushers For Women;23.7;0.405809
1963;B06Y5MWQSG;PajamaJeans Bermuda Shorts for Women - Denim Shorts for Women;29.8;0.364697
1964;B06Y5RJRDY;Champion Sweatpants for Men Big and Tall Cotton Fleece Joggers;25.2;0.394827
1965;B06Y5SB28W;ALYSSA Double Compartment Large Flapover Crossbody Bag;5.3;0.660301
1966;B06Y5WSJNF;Naturalizer Women's Emiline Loafer Flat Slip-On;8.3;0.587755
1967;B06Y62H2NM;Aerosoles Women's Allowance Ankle Boot, Black Suede, 9 Wide;18.7;0.447941
1968;B06Y67JT58;SIORO Women's Satin Robe Silk Kimono Bathrobe for Bride Bridesmaids Wedding Party Loungewear Short S-XXL;22.58;0.414453
1969;B06Y698H5L;ALVISH Casual Hawaiian Shirt for Men Short Sleeve;3.5;0.722976
1970;B06Y69RPXG;Playtex Women's 18 Hour Front Close Wirefree Back Support Posture Full Coverage Bra USE525;11.8;0.528255
1971;B06Y6JDN2P;OOFOS - Unisex OOahh Sport - Post Run Recovery Slide Sandal;2.7;0.759437
1972;B06Y6JNKSM;Naturalizer Women's Brittany Ballet Flat;6.2;0.635428
1973;B06ZY6C2SR;AWAYTR Kids Boys Adults Suspenders - 4 Sizes Sturdy Metal Clips Elastic Adjustable Suspender;0.49;0.92886
1974;B06ZY72WR4;MIERSIDE Women's Red/Purple Plus Size Sexy Printing Demi Bra;4.5;0.685597
1975;B06ZYHJ74X;Sherosa Women's Floral Print Cut Out Shoulder Short Sleeve T Shirt Tops Blouse;7.19;0.61143
1976;B06ZYK6WM3;i play. 2 Pack UPF 50+ Sun Protection Wide Brim Baby and Toddler Sun Hats Grey;2.26;0.78302
1977;B06ZYMWS7D;Ollio Women's Shoe Gladiator Strap Flat Zori Sandal;6.8;0.620519
1978;B06ZYZWJ48;"Tough Mode Women's 3"" Athletic Workout Volleyball Running WOD Compression Shorts";9.55;0.564265
1979;B06ZZ7HLDP;iconic luxe Women's Banded Waist Harem Jogger Pants with Pockets;5.9;0.643356
1980;B06ZZL554Z;Buycitky 18K White Gold Plated Multicolor Black Cubic Zirconia Stud Earrings for Women Teen Girls Jewelry;0.34;0.948624
1981;B0714BV7L7;Hawaiian Shirts for Women, Flamingo Shirt, Tropical Shirts for Women Casual Short Sleeve;38.34;0.319112
1982;B0714FLPPC;WOOSEA Women's Elegant Pleated Short Sleeves Cocktail Party Swing Dress;6.3;0.632859
1983;B0714PLJH9;Clarks Women's Gracelin Lola Ballet Flat;6.96;0.616736
1984;B0716HYXRT;"JingHao Mens Belt Big and Tall 30""-65"",Genuine Leather Belts for Men,Casual Work Dress Jeans Belt,Black Brown Width 1.45"" A18";3.5;0.722976
1985;B0716RJ5LK;Maidenform Women's One Fab Fit T-shirt Bra, Lightly-lined Underwire Bra, Racerback (Retired Colors);11.1;0.538731
1986;B0716XD3FQ;Fabuxry Light Weight Canvas Shoulder Bag for Women Messenger Handbags Cross Body Multi Zipper Pockets Bag;3.18;0.736716
1987;B0716XG3NH;NIKE Performance Cushion Quarter Training Socks (3 Pairs);3.38;0.72801
1988;B0716YBBRX;CHOOSE YOUR COLOR Sterling Silver Chevron Thumb Ring;0.56;0.920308
1989;B0716Z6D2W;Homma Premium Thick High Waist Tummy Compression Slimming Leggings;6.1;0.638033
1990;B0716ZDXM1;Anne Klein New Sport Women's Akuna Flat Black;4.1;0.699662
1991;B0718X8L98;Tipsy Elves Shiny Sequin Leggings for Women for Holiday Outfits and Beyond;2.68;0.760447
1992;B0718ZL4V6;BELAROI Womens Plus Size Tank Tops Summer Sleeveless Scoop Neck Tunic Shirts Casual Loose T-Shirts Blouse;5.09;0.666616
1993;B07193XS9K;HowJoJo Boys Long Sleeve Cotton T-Shirts Monster Truck Shirt Graphic Tees;3.96;0.704846
1994;B071982KV6;CHARTOU Women's Modest Loose Elastic-Waisted Bermuda Drawstring Casual Shorts;13.79;0.501338
1995;B0719HP3LW;Casual Nights Women's Cotton Lace Short Sleeve Sleep Nightgown;64.2;0.225005
1996;B071CGC2DK;Hilor Women's High Waisted Bikini Bottom Shirred Hispter Tankini Briefs Swim Shorts;1.48;0.833959
1997;B071CJKB67;Women's Dri-Equip Short Sleeve Racer Mesh Polo Shirts in Size XS-4XL;12.86;0.513435
1998;B071CKTT3H;Spenco Men's Kholo Slide Sandal;2.55;0.767146
1999;B071CS8FNJ;LANBAOSI Boys&Girls Long Sleeve Compression Soccer Practice T-Shirt;4.63;0.681245
2000;B071CW83SB;"S5825 Italian Calfskin Genuine Leather Designer Golf Dress Belt 1-1/8""(30mm) Wide, Multi-Style Options";3.68;0.71567
2001;B071CZFRF9;ALove Swim Shorts Womens Stretchy Sporty Bathing Suit Bottoms Side V Slit Boyshorts Swimsuit Board Shorts;1.44;0.836988
2002;B071D4BRWH;ALEADER Kid's Slip-on Quick Dry Water Shoes (Toddler/Little Kid/Big Kid);6.3;0.632859
2003;B071D564W7;FADSHOW Women's Cotton Kimono Robe Long Knit Bathrobe Lightweight Soft Nightgown Sleepwear;51.9;0.263946
2004;B071DFVKF1;N NORA TWIPS Womens Pajama Sets Long Sleeve Sleepwear Button Down Shirt Nightwear Soft PJ Lounge Set;51.0;0.267142
2005;B071DWJ8CP;Premium Women’s Pencil Skirt - Elastic Waist - Stretch Bodycon Midi Skirt - Many Colors;7.28;0.609395
2006;B071F93767;NYDJ Petite Marilyn Straight Jeans;29.4;0.367132
2007;B071FK6QPS;Vemvan Women's Spaghetti Halter Off The Shoulder Blouse Long Sleeve Shirt Tops;13.9;0.499958
2008;B071FZLCBS;Dreamskull Women Summer Casual Spaghetti Strap Adjustable Waist Drawstring Short jumpsuit Cami Romper for girl…;22.2;0.417479
2009;B071GKDJ6M;Eomenie One Piece Swimsuits for Women Cutout Tie Back and Side Monokini Halter Bathing Suits Plunge Slimming Swimwear;1.83;0.809368
2010;B071GMDBZ8;Women's lightweight Feminine lace teardrop fringe Lace Scarf Vintage Scarf Mesh Crochet Tassel Cotton Scarf for Women;0.63;0.912132
2011;B071GMYPQS;PUMA Unisex-Child ST Runner Hook and Loop Little Kid Sneaker;4.97;0.670323
2012;B071H941N2;Casual Nights Women's 2 Pack Cotton Woven Lounge Boxer Shorts;5.9;0.643356
2013;B071HGP7G7;BEARPAW Women's Boetis Multiple Colors | Women's Boot Natural Fur | Women's Slip On Boot | Comfortable Winter Boot;30.0;0.363492
2014;B071HMT42B;Under Armour Women's Micro G Pursuit Running Shoe, Steel (104)/Elemental, 7;10.5;0.548204
2015;B071HP36CD;U.S. Polo Assn. Men's Short-Sleeve Polo Shirt with Applique;35.0;0.335638
2016;B071HSTPDV;Add Your Own Text and Design Custom Personalized Sweatshirt Hoodie;46.6;0.283611
2017;B071HVQJWT;Plaka Flat Gladiator Sandals for Women Sahara;2.5;0.769788
2018;B071J1N9HG;Olivia K Women¡¯s Classic Closed Toe D'Orsay Bow Kitten Heel Pump | Dress, Work, Party Mid Heeled Pumps;4.45;0.687298
2019;B071J38JKY;DolphinBanana Bohemian Glitter Summer Flat Sandals Prime Thongs Flip Flop Shoes;5.8;0.646075
2020;B071J74XWM;Simlu Womens Keyhole Top Short and Long Sleeve Tops Reg and Plus Size Sexy Top for Fall Winter Summer Everyday;25.0;0.396255
2021;B071J7YYTZ;ToBeInStyle Women's Single Medium Weight Breathable Cotton-Spandex Leggings;4.34;0.691096
2022;B071JLZ1F2;Artfish Women's Loose Baggy Yoga Palazzo Pants Floral Printed Lounge Flowy Beach Pants;15.95;0.475946
2023;B071JMD8NJ;Saucony Unisex-Adult Women's Cohesion 11 Running Shoe;5.6;0.651636
2024;B071JMDR6D;Saucony Unisex-Adult Women's Excursion TR11 Running Shoe;9.0;0.574238
2025;B071JQY33S;Goodthreads Men's Standard-Fit Long-Sleeve Plaid Oxford Shirt;18.0;0.45468
2026;B071JS37QX;Teva Y Hurricane XLT 2 Sport Sandal;3.4;0.727162
2027;B071JVHHPT;RBX Active Women's Relaxed Fit Breathable Ventilated Stretch Woven Athletic Walking Short with Pockets;3.47;0.724222
2028;B071JVK8YD;Fruit of the Loom Women's Comfort Front Close Sport Bra With Mesh Straps;23.7;0.405809
2029;B071JY25SS;GloryStar Women Full Slip Under Dresses Sleeveless Adjustable Spaghetti Strap Cami Maxi Dress Nightgowns Sleepwear;4.6;0.68224
2030;B071K1HXVL;Marycrafts Women's Fit Flare Tea Midi Dress for Office Business Work;18.1;0.453702
2031;B071K767H7;Reebok Men's CL Leather CTE Fashion Sneaker;6.5;0.627824
2032;B071KK26SF;LALAGEN Women's Straps Swimdress Plus Size Two Pieces Tankini Bikini Set;3.52;0.72215
2033;B071KKBNYF;GownTown 1950s Vintage Womens Dress Bowknot Audrey Hepburn Style Party Dresses;31.66;0.353775
2034;B071KN3HHF;Gear One Men's Rubber Sandal Slipper Comfortable Shower Beach Shoe Slip On Flip Flop;1.17;0.858832
2035;B071KP2GMY;Sanuk Women's Yoga Paradise 2;2.7;0.759437
2036;B071KQ94SL;Hollywood Star Fashion Plain Long Spaghetti Strap Tank Top Camis Basic Camisole Cotton;8.46;0.584578
2037;B071LGY7HX;Tanluhu 5MM Thicken SBR Shock Pads Bike Gloves Cycling Gloves Half Finger Biking Glove Moutain Bike Gloves Anti-Slip Shock-Absorbing Padded Breathable Road Bike Glove Bicycle Gloves for Men/Women;0.54;0.922712
2038;B071LS99GS;"Chanie Women Pack of 3 Soft Comfortable 2 Hooks Bra Extender,2.4""x 1.5""";0.087;0.987601
2039;B071N9Y35Q;2LUV Women's Distressed Skinny Jeans;9.5;0.56515
2040;B071NLH3VL;Wingslove Women's Full Coverage Non Padded Comfort Minimizer Wire-Free Bra Plus Size;1.91;0.804175
2041;B071NRQ3L2;Zubits Magnetic Lacing Solution, No Tie Easy Long-Lasting Shoelace Magnets (2 In Pack);2.59;0.765059
2042;B071NZ8H31;OUGES Women's 2023 Summer Casual Dress Sleeveless Sundress Spaghetti Strap Beach Dresses;7.4;0.606715
2043;B071P248JV;Casual Nights Women's Snaps Front Closure House Dress Short Sleeve Woven Housecoat Duster Lounger Robe;5.18;0.663883
2044;B071P35RHB;Leward Men's Cotton Twill Cargo Shorts Outdoor Wear Lightweight;10.7;0.544993
2045;B071P38JKD;Romper Split Maxi Dress for Summer Party Beach S-5X;9.4;0.566932
2046;B071P9Z4Z9;Popfunk Classic Superman Classic Shield Logo T Shirt;22.0;0.419092
2047;B071R2LXYL;Enrica Men's Casual Printed Jeans Skinny Denim Pants;17.1;0.463719
2048;B071R78LP8;Vinmatto Women's Scoop Neck Pleated Blouse Top Tunic Shirt;3.8;0.710954
2049;B071RBZ16M;Minibee Women's Cotton Linen Short Sleeve Tunic/Top Tees;6.2;0.635428
2050;B071RSRVXX;Danskin Women's Essential Bermuda Short;32.4;0.349602
2051;B071RTL6GG;Happy Sailed Women Off Shoulder Casual Maxi Dresses Short Sleeve High Low Ruffle Bridesmaid Evening Party Dress;8.2;0.589769
2052;B071S26CZB;UKRIS Kids Lightweight Breathable Sneakers Easy Walk Casual Sport Shoes for Boys Girls;2.65;0.761971
2053;B071SD4KDK;Coofandy Men Floral Blazer Suit Jacket Dinner Party Prom Wedding Stylish Tuxedo;13.3;0.507614
2054;B071SGJ12L;LARACE Plus Size Tops for Women 3/4 Sleeve Shirts Tunic Tops Loose Fit Basic Lady Clothes;10.1;0.554799
2055;B071SHKQVR;Soojun Women's Cotton Linen Round Collar Boxy Top Patchwork Blouses;11.5;0.532673
2056;B071V42R76;GownTown Womens 1950s Cape Collar Vintage Swing Stretchy Dresses;12.8;0.514243
2057;B071V9CK7K;Govc Women Casual Summer Mid Waist Stretchy Denim Jean Shorts Junior Short Jean;17.0;0.464751
2058;B071VCN6NN;Rekucci Women's Flippy Fit N' Flare Dress with 3/4 Sleeves;16.1;0.474305
2059;B071VCTK8W;DLGJPA Men's Lightweight Quick Drying Aqua Water Shoes;2.0;0.798502
2060;B071VFK7D5;Zutano Unisex Fleece Baby Booties with Organic Cotton Lining, Newborn Essentials;1.02;0.872174
2061;B071VFPLMW;STYLEWORD Women's 2023 Summer Maxi Hawaiian Beach Halter Neck Formal Long Spring Wedding Guest Dresses;13.55;0.504385
2062;B071VZDDMC;GRACEART Women's Victorian Steampunk Skirt Pirate Costume Burlesque;15.0;0.48669
