;Item_ID;Item_title;Pred_EI
1880;B00CXMYJMI;u.s. polo assn. men's fleece cargo pant;4
1881;B00CYB404A;three dots women's viscose tank top;4
1882;B00CYAXXXA;hue women's 3 pair pack opaque trouser sock;5
1883;B00CYBL3NG;u.s. polo assn. little boys' long-sleeve wide-stripe rugby shirt;4
1884;B00CZ6LD5I;levi's girls' 711 skinny fit jeans;4
1885;B00CZ737RY;wrangler men's rugged wear flannel-lined jacket;4
1886;B00D14FNJA;levi's women's 414 classic straight jeans;4
1887;B00D1ARZMC;hanes men's 6-pack freshiq crew t-shirt;4
1888;B00D1SQBQ0;van heusen men's pinpoint regular fit stripe button down collar dress shirt;4
1889;B00D2ILLA0;eddie bauer girls' twill pant (more styles available);4
1890;B00D2KT81C;levi's men's 511 slim fit pant;4
1891;B00D2LT4L0;modern culture men's fashion jean;4
1892;B00D2P8VWO;columbia men's lock and load pant;4
1893;B00D3D49JE;u.s. polo assn. men's short snorkel coat with small pony;4
1894;B00D3D42C8;u.s. polo assn. men's classic short puffer jacket with pony logo;4
1895;B00D3D3EVI;u.s. polo assn. men's double quilt puffer color block coat;4
1896;B00D3D3OUE;u.s. polo assn. men's signature bubble jacket with large pony;4
1897;B00D3D45SE;u.s. polo assn. men's classic short polar jacket with pony logo;4
1898;B00D3D3IHI;u.s. polo assn. men's long snorkel jacket with hood;4
1899;B00D3ISEYA;isaac michael big boys' solid dress pants;5
1900;B00D3JEC1S;u.s. polo assn. baby fashion outerwear jacket;4
1901;B00D3ISCKG;isaac michael little boys' little solid dress pants;5
1902;B00D3RX75W;profile by gottex women's ruched sweetheart d-cup tankini top swimsuit;5
1903;B00D3RX838;profile by gottex women's ruched sweetheart d-cup tankini top swimsuit;5
1904;B00D3UGUK8;columbia women's glacial fleece iii pullover;4
1905;B00D3V0OM2;columbia men's northern trek iv jacket;5
1906;B00D41BTE8;haggar men's lk life khaki slim-fit poplin long-sleeve hidden button-down woven shirt;5
1907;B00D4IXMDW;disney girls' ariel dress;5
1908;B00D4IY8OE;disney girls' minnie mouse mock hoodie jacket;5
1909;B00D4IZCR6;silver jeans women's suki dark wash relaxed bootcut jean;4
1910;B00D6BYD7Q;izod men's saltwater flat front straight fit chino pant;4
1911;B00D6CAGUS;little lass baby girls' 2 piece stripe envelope collar sweater dress set;5
1912;B00D6F11AY;lee men's big-tall modern series custom-fit relaxed straight-leg jean;4
1913;B00D783WOI;alternative women's locker room pullover shirt;5
1914;B00D82YZ2G;u.s. polo assn. boys' fashion outerwear jacket;4
1915;B00D83XH8I;bonnie jean big girls' bonaz and sequin mesh dress;4
1916;B00D83XFVC;bonnie jean big girls' blue bonaz mesh dress;4
1917;B00D8GNUCS;faux real men's sublimated faux holiday long sleeve t-shirt;4
1918;B00D8TAI5C;lucky brand women's plus size mid rise ginger bootcut jean;4
1919;B00D8VLXRW;american apparel men's poly-cotton short sleeve ringer t-shirt;5
1920;B00D8WLJYS;foxcroft women's brooke essential shirt;4
1921;B00D9OD2JA;bon bebe baby-girls newborn little princess polka dots 3 piece pant set;4
1922;B00D9OD8IU;bon bebe baby-boys newborn lion micro fleece 3 piece hooded jacket set;4
1923;B00D9ODG5K;bon bebe baby-girls newborn kitty 3 piece hooded fleece jacket set;4
1924;B00DAOBAXY;urbane women's set-in v-neck scrub top;4
1925;B00DAOAE9K;landau women's drawstring elastic cargo scrub pant;4
1926;B00DBN1DNG;alternative women's dash pullover sweatshirt;5
1927;B00DBVC3IM;via spiga women's zip front hooded coat with slimming seaming detail;4
1928;B00DBYLEHA;calvin klein womens icon hipster panty;5
1929;B00DDCJPIU;alternative men's basic crew t-shirt;4
1930;B00DEDJ0MY;geoffrey beene men's basket weave crew-neck solid sweater;5
1931;B00DEDDZUC;geoffrey beene men's argyle crew sweater;5
1932;B00DEEBINW;rothschild little girls'  retro piped active colorblock jacket;4
1933;B00DENXZ34;mud pie baby holiday dress girl ruffle;4
1934;B00DETW3LI;helly hansen workwear men's chelsea waterproof shell jacket;4
1935;B00DEWVJA6;levi's women's tailored western denim shirt;4
1936;B00DEXZFQE;u.s. polo assn. women's solid cardigan sweater;5
1937;B00DF098PU;levi's women's color block chambray annie denim shirt;4
1938;B00DG6N47G;columbia boys' pixel grabber ii wind jacket;4
1939;B00DG7DZ7O;champion women's powertrain t-shirt;4
1940;B00DG7GPCQ;champion powertrain absolute workout women's pant;4
1941;B00DG7F49G;champion women's powertrain pant;4
1942;B00DG7ESA2;champion women's powertrain knee pant;4
1943;B00DG8I6ZY;columbia girls' pixel grabber ii wind jacket;4
1944;B00DGAFYE8;haggar men's short sleeve textured microfiber wavy plaid shirt;4
1945;B00DGAX87I;stetson women's 214 city trouser;4
1946;B00DH9OSRM;u.s. polo assn. little boys' yarn dyed striped polo shirt;4
1947;B00DH9YR2I;u.s. polo assn. little boys' track jacket with pant;4
1948;B00DHA0CMG;u.s. polo assn. baby boys' fleece hoodie and pant set;5
1949;B00DHAM8SC;u.s. polo assn. little boys' fleece hoodie and pant set;5
1950;B00DHALGTY;u.s. polo assn. little boys' two-piece sporty fleece hoodie and matching fleece pant;5
1951;B00DHCRO1Q;u.s. polo assn. boy's classic fleece hooded jacket with sherpa lining;4
1952;B00DIVTS3I;cutter & buck men's big-tall long sleeve epic easy care gingham shirt;5
1953;B00DJ8XDMC;tommy hilfiger men's regular fit fineline stripe shirt;4
1954;B00DJ8XELW;tommy hilfiger men's regular fit solid shirt;4
1955;B00DJ8XHG4;tommy hilfiger men's regular fit gingham dress shirt;4
1956;B00DJ8XGW4;tommy hilfiger men's regular fit holiday spread collar shirt;4
1957;B00DJ9XPJM;wonderwink women's boot cut cargo pant;4
1958;B00DJAADJQ;wonderwink women's plus size mock wrap top;4
1959;B00DJAAKWG;wonderwink women's plus size curved v-neck top;4
1960;B00DJMCM7U;kenneth cole new york men's super-dry down jacket;5
1961;B00DJNZHVW;anne klein women's ribbed sweater tight;5
1962;B00DJRLONI;columbia men's steens mountain printed jacket;4
1963;B00DMWH9YS;dickies men's plus-size pearl button cook shirt;5
1964;B00DN1CGP0;dickies men's paolo classic chef coat basic long sleeve with pearl buttons;4
1965;B00DN5K95U;three dots women's three-quarter t-shirt;4
1966;B00DN5OBFY;bonnie jean big girls' mesh bubble dress with bonaz trim;4
1967;B00DN5VT72;maidenform womens dream lace thong panty;4
1968;B00DNHQGLY;u.s. polo assn. boys' fleece hooded jacket;4
1969;B00DNNLX2U;columbia men's big & tall watertight ii packable rain jacket;5
1970;B00DNSNT0Y;u.s. polo assn. junior's quilted fleece jacket with hood;4
1971;B00DNSOKWU;u.s. polo assn. junior's fleece jacket with sherpa lining and hood;4
1972;B00DNSOJ6M;u.s. polo assn. junior's fleece jacket with hood and sherpa lining;4
1973;B00DNSP11Y;u.s. polo assn. junior's fleece jacket with fox faux fur lined hood;4
1974;B00DO22E6O;wonderwink women's wonderflex constance scrub jacket;5
1975;B00DO3RXNM;wonderwink women's wonderflex patience scrub top;5
1976;B00DO3LZM2;wonderwink women's wonderflex verity scrub top;5
1977;B00DO3WAGM;wonderwink women's wonderflex charity scrub top;5
1978;B00DO3M198;wonderwink women's wonderflex faith scrub pant;5
1979;B00DO3TYBG;wonderwink women's wonderflex grace flare leg cargo pant;5
1980;B00DOOCNK4;perry ellis men's modern fit stripe pant;4
1981;B00DOPKELS;u.s. polo assn. women's solid sweater;5
1982;B00DOPL5P2;columbia women's sugarcreek iii jacket;4
1983;B00DORDJPO;parfait women's charlotte bikini panty;4
1984;B00DPGC59U;calvin klein men's long sleeve rib knit t-shirt;4
1985;B00DQ4KAP2;u.s. polo assn. baby boys' jacket_ t-shirt_ and pant set;4
1986;B00DQLZYWO;bonnie jean big girls' draped bodice dress with bonaz border;5
1987;B00DQOWUKU;jessica simpson women's ity cold-shoulder dress with tie waist;4
1988;B00DQYQYEI;columbia men's traveler's escape convertible pant;5
1989;B00DQYUZ48;mavi men's josh dark vintage jean;4
1990;B00DQZ2A54;columbia men's rapid rivers short sleeve shirt;4
1991;B00DRVFEIW;bonnie jean little girls' glitter-knit empire dress;4
1992;B00DS31050;caribbean joe women's argyle pullover v-neck sweater;4
1993;B00DS38CWE;new balance little boys' fleece and nylon reversible jacket with hood;5
1994;B00DS395Y8;new balance little boys' two-piece t-shirt and pant set;4
1995;B00DSKUVGC;orange standard women's miami tee shirt;5
1996;B00DSN2572;spongebob squarepants boys' short sleeve t-shirt;4
1997;B00DSQTUAY;nydj women's bi-stretch ankle pant;4
1998;B00DT4XUMO;nydj women's alina skinny jeans;4
1999;B00DTGL2RW;nydj women's alisha fitted-ankle colored jeans;4
2000;B00DTQEVAM;u.s. polo assn. boys' bubble jacket (more styles available);4
2001;B00DU7JLFK;calvin klein little boys' blue top with jean;5
2002;B00DUDRJTO;red kap men's ripstop crew shirt_ short sleeve;4
2003;B00DUGLXQG;calvin klein women's sleek model thong panty;5
2004;B00DUH382M;calvin klein women's sleek string bikini panty;5
2005;B00DURIEUI;u.s. polo assn. little boys' jeans;4
2006;B00DURZ910;kamalikulture women's 3/4 sleeve turtleneck dress;4
2007;B00DVF7SI8;kenneth cole reaction men's glen plaid stretch modern-fit flat-front pant;4
2008;B00DVH6N5A;simone perele womenâ€™s andora 3d molded-cup bra: french t-shirt bra style;4
2009;B00DVHETTW;u.s. polo assn. little girls' tiered ruffle dress with embroidered pony logo;4
2010;B00DVHEPFU;u.s. polo assn. little girls' dress with stripe hooded top and bubble hem skirt;4
2011;B00DW431TI;pacific trail big boys' two-tone puffer jacket;4
2012;B00DW7MENY;u.s. polo assn. women's stripe back jersey tank top;4
2013;B00DWLGAN0;calvin klein men's athletic short-sleeve v-neck t-shirt;5
2014;B00DWV13F0;almost famous little girls' glitter knit pant;5
2015;B00DWV0V4O;almost famous little girls' twill pant;4
2016;B00DWV1POE;almost famous little girls' glitter knit pant;5
2017;B00DX70W9Q;bravado men's hot chili peppers asterisk t-shirt;4
2018;B00DY3W760;big chill little boys' vest and soft shell puffer coat in one;4
2019;B00DYFH3A8;u.s. polo assn. little girls' v-neck t-shirt with side shirring;4
2020;B00DYRGH76;kids headquarters little boys' top with sandblasted denim football;5
2021;B00DZKGCMM;parkhurst women's turtleneck sweater;5
2022;B00DZKG5U6;parkhurst women's victorian cardigan sweater;5
2023;B00DZKXT7S;pga tour men's short sleeve airflux solid polo shirt;4
2024;B00E084TH8;polo ralph lauren men's classic fit solid crewneck t-shirt;4
2025;B00E0FFIM6;little lass little girls' 3 piece scrunched sleeves sweater set;5
2026;B00E0FFCOK;little lass little girls' belted envelope collar cable knit sweater three-piece set;5
2027;B00E0FFRDG;little lass little girls' 3 piece turtle neck cable knit sweater dress set;5
2028;B00E0FF9ZC;little lass little girls' 2 piece ruffled cable knit sweater dress set;5
2029;B00E0FFCRC;little lass little girls' 3 piece belted envelope collar rib knit sweater set;5
2030;B00E0G4GEQ;rothschild big boys' classic puffer jacket;4
2031;B00E0IE0GS;pacific trail big boys' puffer jacket with sweatshirt hood;4
2032;B00E1BG4Y0;u.s. polo assn. juniors 3/4 sleeve sweater dress;4
2033;B00E1BFBP8;u.s. polo assn. junior's shawl collar sweater with open front;4
2034;B00E1BGL8Y;u.s. polo assn. juniors solid dress with 3/4 sleeve;4
2035;B00E1BI3EY;u.s. polo assn. juniors cardigan sweater;4
2036;B00E1BJCV2;u.s. polo assn. juniors henley sweater with v-neckline;4
2037;B00E1BGFVW;u.s. polo assn. juniors striped sweater with shawl collar;4
2038;B00E1BF1JE;u.s. polo assn. juniors crew neck sweater;5
2039;B00E1BI76I;u.s. polo assn. juniors sweater with 3/4 sleeves;4
2040;B00E1BH1U6;u.s. polo assn. juniors sweater with shawl collar;4
2041;B00E1BIYES;u.s. polo assn. juniors striped sweater dress;4
2042;B00E1P73A0;hanes women's 3 pack comfortsoft cotton stretch bikini with lace panty_ assorted colors;4
2043;B00E1PZA14;rubie's costume co women's black and white striped mini top hat;4
2044;B00E1ZPPXC;jockey women's plus-size sleep shirt;4
2045;B00E1ZPAG4;levi's men's 514 straight-fit corduroy pant;4
2046;B00E1ZLZIQ;u.s. polo assn. women's long sleeve t-shirt with v-neckline;4
2047;B00E20ITHK;john henry men's long sleeve big plaid shirt;5
2048;B00E253YJS;rafaella women's slim ponte comfort pant;4
2049;B00E253Z74;rafaella women's cowl-neck tank top;4
2050;B00E37NGHA;capezio women's bright elements bra top with adjustable straps snake print foil;5
2051;B00E3MNDUU;big chill boys' double zip systems jacket;4
2052;B00E3QLVYG;izod men's madison slim fit pant;4
2053;B00E426UPO;carter's baby girls' 2 piece dotted/cat flounce bodysuit and pants;4
2054;B00E4MQJIW;honeydew intimates women's rayon low rise panty;5
2055;B00E5DT0VI;diesel men's jesse underdenim v-neck t-shirt;4
2056;B00E5QXQJC;marvel boys' t-shirt;4
2057;B00E68UG10;cherokee women's maternity pull-on knit waist pant;5
2058;B00E6SMBZE;sunny fashion girls' dress yellow sunflower school party;4
2059;B00E7OE0BK;nydj women's petite size janice skinny jeans;4
2060;B00E7ONZJ8;dc comics boys' big superman short sleeve raglan tee shirt;4
2061;B00E8GR54Q;alex stevens men's 8 bit santa ugly christmas sweater;4
2062;B00E8GR8IY;alex stevens men's reindeer lights ugly christmas sweater;4
2063;B00E8GROHO;alex stevens men's robot ugly christmas sweater;4
2064;B00E8GR7JE;alex stevens men's santasaurus rex ugly christmas sweater;4
2065;B00E8GRG86;alex stevens men's reindeer hangover ugly christmas sweater;4
2066;B00E8ITUTM;french toast boys' flat front double knee pant;5
2067;B00E94IU2S;bali women's one smooth u all over smoothing hi cut panty;5
2068;B00E990AGM;bcbgmaxazria women's jeanna crew-neck long-sleeve shift dress;4
2069;B00E9A9TEK;dickies big boys' 5-pocket slim skinny fit jeans;4
2070;B00E9ALSGC;cherokee women's drawstring skirt;4
2071;B00E9AN70C;cherokee women's workwear scrubs core stretch dress;5
2072;B00E9ANE4G;cherokee women's scrubs flexibles zip-front warm-up jacket;4
2073;B00E9AMAAU;dickies women's xtreme stretch crew neck snap front warm-up jacket;4
2074;B00E9AM9VU;cherokee women's petite workwear scrubs core stretch jr. fit drawstring pant;5
2075;B00E9CDPTI;unionbay men's foster 5 pocket straight denim jean;4
2076;B00E9LFZF6;silver jeans co. men's gordie loose fit straight leg;4
2077;B00E9QBLTU;nickelodeon boys' teenage mutant ninja turtles t-shirt;4
2078;B00E9TNIIY;disney boys' jake whole group t-shirt;4
2079;B00E9TLO8A;disney mickey mouse boys' face t-shirt;4
2080;B00E9UUI18;hanes women's utlimate microfiber hipster panties black (pack of 3);4
2081;B00EA5V80W;volcom men's feudal surf t-shirt;4
2082;B00EAEOJM2;dickies men's billy solid sweater;4
2083;B00EAP7L7Q;original penguin men's bing tee shirt;4
2084;B00EAPGEA6;volcom men's frickin modern chino pant;4
2085;B00EAQSQGA;volcom men's weirdoh solid long sleeve shirt;4
2086;B00EB13DPI;"wallflower women's juniors irresistible denim jegging jeans (28-30-32"" inseam)";5
2087;B00EB4NBR0;smitten women's wicked scrub top;4
2088;B00EB5NXY0;allison brittney women's fitted dolman cowl neck sweater;5
2089;B00EB7OW4I;my michelle big girls' heart pointelle long-sleeve cardigan sweater;4
2090;B00EC8A1SW;dickies men's regular straight stretch twill cargo pant stain & wrinkle resistant;4
2091;B00ECWAIYK;jason maxwell women's full zip mock neck fleece jacket;4
2092;B00ED7MP1I;billabong juniors coastline wave pants;4
2093;B00EDG6VSW;woolrich women's laureldale turtleneck top;4
2094;B00EDG6X5S;woolrich women's pemberton pant;4
2095;B00EDIM102;three seasons maternity women's surplice belted maxi dress;2
2096;B00EDTNV4G;wallflower plus size luscious curvy bootcut chino pants;4
2097;B00EE28UIO;silver jeans co. men's gordie loose fit straight leg jeans with flap pockets;4
2098;B00EE7A2LW;triumph women's amourette spotlight t-shirt bra;5
2099;B00EF7K0K4;roxy juniors bright looks dress;5
2100;B00EFRIYJ8;caterpillar men's performance long sleeve t-shirt;4
2101;B00EFRKFAE;caterpillar men's stand-out trademark t-shirt;4
2102;B00EFRCA3E;perry ellis men's long sleeve twill noniron medium spread collar shirt;4
2103;B00EIIHSVE;fea eagles on tour skull mens t-shirt;4
2104;B00EJCI3UE;sculptresse by panache women's plus-size pure lace molded non padded t-shirt bra;5
2105;B00EL3K66U;john henry men's long-sleeve polished-twill woven shirt;5
2106;B00EL3KW8M;john henry men's chunky-knit sweater;5
2107;B00ELEDSTQ;dockers men's solid-white texture-dress shirt;4
2108;B00ELLL0CQ;calvin klein performance women's short chevron down jacket with faux-fur hood;5
2109;B00ELLM2F0;calvin klein performance women's short down jacket;5
2110;B00EM2JKSA;dockers men's solid-darktexture-dress shirt;4
2111;B00EM4QC3O;hue sleepwear women's penguin couples pant;4
2112;B00EM4QA36;hue sleepwear women's lounge pant;4
2113;B00EM4PIIE;hue sleepwear women's solid lounge pant;5
2114;B00EMHPOA8;stetson men's rocker fit with lower rise and slightly fitted thigh jean;4
2115;B00ENEU57W;jet lag men's rs-83a-marable washed camo cargo pant;4
2116;B00EO89686;alternative men's raglan 3/4 sleeve henley shirt;5
2117;B00EOM5R26;dockers men's fair isle shawl collar ugly christmas sweater;4
2118;B00EOM962I;dockers men's comfort-touch aran sweater;5
2119;B00EP7OGI6;fruit of the loom women's 5 pack microfiber low rise hipster panties;4
2120;B00EQ54MIQ;jerzees men's adult short-sleeve t-shirt 3 pack;5
2121;B00EQ5PV9K;limited too girls' sherpa lined fleece hooded jacket;4
2122;B00EQFHIKK;french toast girls' short sleeve peter pan collar blouse;5
2123;B00ES5WCO0;kenneth cole new york women's pillow-collar three-quarter puffer coat;4
2124;B00ES6FZPM;fruit of the loom men's crew sweatshirt (2 pack);5
2125;B00ES6FQBA;fruit of the loom men's fleece crew sweatshirt;5
2126;B00ES6UFLQ;smith's american boys' poplin shirt;5
2127;B00ES6FINQ;jerzees men's adult crew sweatshirt;5
2128;B00ET07VRM;nautica little girls' striped sweater dress;4
2129;B00ET07SPW;nautica little girls' jersey stripe dress;4
